bucket,bucket_reason,product_id,product_name,spec_id,model_name,mapping_status,mapping_source,url,offer_id,url_offer_id,sku_id,sku_name,spec_text,verified_at,fingerprint_present,cdp_health,cdp_dead_match,cdp_alive_match,weird_url,oid_mismatch,incomplete_specs,in_shopee,stock,monthly_sales,suggested_qty
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,207816491873,"蝴蝶結愛心 黑色,16 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,黑色 粉结白爱心,,,N,,N,N,N,N,Y,Y,12,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,186275147045,"蝴蝶結愛心 黑色,17",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,黑色 粉结白爱心,,,N,,N,N,N,N,Y,Y,2,1,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,188714965301,"蝴蝶結愛心 黑色,17 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,黑色 粉结白爱心,,,N,,N,N,N,N,Y,Y,14,0,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,188714965302,"蝴蝶結愛心 黑色,17 pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,黑色 粉结白爱心,,,N,,N,N,N,N,Y,Y,4,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,178282529752,"蝴蝶結愛心 粉色,7 / 8 / SE2 / SE3",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,6,0,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833079,"蝴蝶結愛心 粉色,7Plus / 8Plus",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,9,0,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833080,"蝴蝶結愛心 粉色,X / XS",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,3,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833081,"蝴蝶結愛心 粉色,XR",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,14,2,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833082,"蝴蝶結愛心 粉色,XS Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,7,,
ok_skip,approved_complete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833083,"蝴蝶結愛心 粉色,11",approved,manual,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,5269050518252,粉色 粉结白爱心,粉色 粉结白爱心>11 6.1,2026-09-05T03:31:03Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833084,"蝴蝶結愛心 粉色,11 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,1,1,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833085,"蝴蝶結愛心 粉色,12 / 12 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,7,1,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833086,"蝴蝶結愛心 粉色,12 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,6,0,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833087,"蝴蝶結愛心 粉色,13 / 14",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,1,1,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833088,"蝴蝶結愛心 粉色,13 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,4,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833089,"蝴蝶結愛心 粉色,13 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,9,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833091,"蝴蝶結愛心 粉色,14 Plus",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,4,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833092,"蝴蝶結愛心 粉色,14 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,2,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833093,"蝴蝶結愛心 粉色,14 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,5,0,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833094,"蝴蝶結愛心 粉色,15",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,17,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833095,"蝴蝶結愛心 粉色,15 Plus",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,9,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833096,"蝴蝶結愛心 粉色,15 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,3,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,236494833097,"蝴蝶結愛心 粉色,15 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,207816491874,"蝴蝶結愛心 粉色,16",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,18,,
ok_skip,approved_complete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,207816491875,"蝴蝶結愛心 粉色,16 Pro",approved,manual,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,5567179780090,粉色 粉结白爱心,粉色 粉结白爱心>16pro,2026-09-05T03:31:03Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,207816491876,"蝴蝶結愛心 粉色,16 Plus",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,4,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,207816491877,"蝴蝶結愛心 粉色,16 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,5,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,188714965303,"蝴蝶結愛心 粉色,17",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,3,0,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,188714965304,"蝴蝶結愛心 粉色,17 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,1,,
mapping_suspect,has_url_mapping_incomplete,28504078653,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XR SE X 愛心 保護殼 軟殼 蘋果,188714965305,"蝴蝶結愛心 粉色,17 pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/738847680639.html,738847680639,738847680639,,粉色 粉结白爱心,,,N,,N,N,N,N,Y,Y,4,,
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727510,"啾啾萌狗,X / XS",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152715,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>X/Xs,2026-09-05T03:30:56Z,Y,,N,N,N,N,N,Y,0,,5
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727511,"啾啾萌狗,XR",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152714,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>XR,2026-09-05T03:30:56Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727522,"啾啾萌狗,14 Plus",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,0,,
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727523,"啾啾萌狗,15",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152701,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>15,2026-09-05T03:30:57Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,198207848561,"啾啾萌狗,16",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727512,"啾啾萌狗,XS Max",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,4,,
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727513,"啾啾萌狗,11",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152712,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>11 6.1,2026-09-05T03:30:56Z,Y,,N,N,N,N,N,Y,0,1,5
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727514,"啾啾萌狗,11 Pro Max",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152711,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>11pro max 6.5,2026-09-05T03:30:57Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727515,"啾啾萌狗,12 /12 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,7,0,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727516,"啾啾萌狗,12 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,2,,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245434215215,"啾啾萌狗,13",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,1,,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727517,"啾啾萌狗,13 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,5,,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727518,"啾啾萌狗,13 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,4,,
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727519,"啾啾萌狗,14",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152705,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>14,2026-09-05T03:30:57Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727520,"啾啾萌狗,14 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,10,,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727521,"啾啾萌狗,14 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,8,,
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727524,"啾啾萌狗,15 Pro",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152699,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>15pro,2026-09-05T03:30:58Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727525,"啾啾萌狗,15 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,10,,
ok_skip,approved_complete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,245440727526,"啾啾萌狗,15 Plus",approved,manual,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,5136716152700,紫边 啾啾萌狗【光油】,紫边 啾啾萌狗【光油】>15plus,2026-09-05T03:30:58Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,198207848562,"啾啾萌狗,16 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,198207848563,"啾啾萌狗,16 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,8,1,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,198207848564,"啾啾萌狗,16 Plus",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,405088788197,"啾啾萌狗,17",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,2,2,10
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,405088788198,"啾啾萌狗,17 Pro",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,7,1,
mapping_suspect,has_url_mapping_incomplete,25167644827,隔日到貨🔥 iPhone 透明 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果,385088790635,"啾啾萌狗,17 Pro Max",approved,legacy_user_approved,https://detail.1688.com/offer/744880504757.html,744880504757,744880504757,,紫边 啾啾萌狗【光油】,,,N,,N,N,N,N,Y,Y,4,,
url_suspect,status_discontinued,3173071581,隔日到貨🔥 ins 日系 學院風 長襪 S22 韓風熱銷 女襪 長襪 交換禮物 情侶襪 襪子 可愛襪 運動襪 秋冬襪,41980063431,2.藍色底,discontinued,manual,https://detail.1688.com/offer/623510980814.html,623510980814,623510980814,,,,2026-08-09T08:06:15Z,N,,N,N,N,N,Y,Y,0,,
ok_skip,approved_complete,3173071581,隔日到貨🔥 ins 日系 學院風 長襪 S22 韓風熱銷 女襪 長襪 交換禮物 情侶襪 襪子 可愛襪 運動襪 秋冬襪,41980063433,4.藍色格子,approved,manual,https://detail.1688.com/offer/623510980814.html,623510980814,623510980814,6091074666205,藍色格子,"藍色格子,裸袜",2026-08-08T18:11:58Z,Y,,N,N,N,N,N,Y,0,,
mapping_suspect,has_url_mapping_incomplete,3173071581,隔日到貨🔥 ins 日系 學院風 長襪 S22 韓風熱銷 女襪 長襪 交換禮物 情侶襪 襪子 可愛襪 運動襪 秋冬襪,31980063531,1.藍色條紋,approved,legacy_user_approved,https://detail.1688.com/offer/623510980814.html,623510980814,623510980814,,蓝色条纹,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,3173071581,隔日到貨🔥 ins 日系 學院風 長襪 S22 韓風熱銷 女襪 長襪 交換禮物 情侶襪 襪子 可愛襪 運動襪 秋冬襪,41980063432,3.白色底,approved,legacy_user_approved,https://detail.1688.com/offer/623510980814.html,623510980814,623510980814,,蓝白拼接,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,3173071581,隔日到貨🔥 ins 日系 學院風 長襪 S22 韓風熱銷 女襪 長襪 交換禮物 情侶襪 襪子 可愛襪 運動襪 秋冬襪,41980063434,5.卡其條紋,approved,legacy_user_approved,https://detail.1688.com/offer/623510980814.html,623510980814,623510980814,,卡其条纹,,,N,,N,N,N,N,Y,Y,0,,
ok_skip,approved_complete,3173071581,隔日到貨🔥 ins 日系 學院風 長襪 S22 韓風熱銷 女襪 長襪 交換禮物 情侶襪 襪子 可愛襪 運動襪 秋冬襪,31980063530,6.卡其格子,approved,manual,https://detail.1688.com/offer/623510980814.html,623510980814,623510980814,6091074666207,卡其格子,"卡其格子,裸袜",2026-08-08T18:11:58Z,Y,,N,N,N,N,N,Y,0,,
ok_skip,approved_complete,23882645109,隔日到貨🔥 軟毛牙刷 3支裝 軟毛牙刷 牙刷 兒童牙刷 寶寶牙刷 牙刷 軟牙刷 細毛牙刷,166136407396,三隻裝,approved,ai_reviewed,https://detail.1688.com/offer/944633175072.html,944633175072,944633175072,5849681712259,牙刷-1盒3支装(黑白灰),牙刷-1盒3支装（黑白灰）,2026-08-09T08:00:38Z,Y,,N,N,N,N,N,Y,55,13,
ok_skip,approved_complete,22825461851,隔日到貨🔥 小兔 刺繡襪 S31 長襪 長襪 中筒襪 襪子女 白長襪 女襪 女生襪子 白色襪子 白襪 女白襪,230995918157,白色小兔,approved,manual,https://detail.1688.com/offer/653111310761.html,653111310761,653111310761,4881499410750,白,"白,均码",2026-08-08T18:11:58Z,Y,,N,N,N,N,N,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,22825461851,隔日到貨🔥 小兔 刺繡襪 S31 長襪 長襪 中筒襪 襪子女 白長襪 女襪 女生襪子 白色襪子 白襪 女白襪,230995918158,米色小兔,approved,legacy_user_approved,https://detail.1688.com/offer/653111310761.html,653111310761,653111310761,,奶白,,,N,,N,N,N,N,Y,Y,0,,
ok_skip,approved_complete,22825461851,隔日到貨🔥 小兔 刺繡襪 S31 長襪 長襪 中筒襪 襪子女 白長襪 女襪 女生襪子 白色襪子 白襪 女白襪,230995918159,咖啡小兔,approved,manual,https://detail.1688.com/offer/653111310761.html,653111310761,653111310761,4881499410751,咖啡,"咖啡,均码",2026-08-08T09:06:42Z,Y,,N,N,N,N,N,Y,0,,
mapping_suspect,has_url_mapping_incomplete,22825461851,隔日到貨🔥 小兔 刺繡襪 S31 長襪 長襪 中筒襪 襪子女 白長襪 女襪 女生襪子 白色襪子 白襪 女白襪,230995918160,奶白小兔,approved,legacy_user_approved,https://detail.1688.com/offer/653111310761.html,653111310761,653111310761,,奶白,,,N,,N,N,N,N,Y,Y,0,1,5
ok_skip,approved_complete,22825461851,隔日到貨🔥 小兔 刺繡襪 S31 長襪 長襪 中筒襪 襪子女 白長襪 女襪 女生襪子 白色襪子 白襪 女白襪,230995918156,黑色小兔,approved,manual,https://detail.1688.com/offer/653111310761.html,653111310761,653111310761,4881499410749,黑,"黑,均码",2026-08-08T18:11:58Z,Y,,N,N,N,N,N,Y,0,,
ok_skip,approved_complete,22825461851,隔日到貨🔥 小兔 刺繡襪 S31 長襪 長襪 中筒襪 襪子女 白長襪 女襪 女生襪子 白色襪子 白襪 女白襪,230995918161,卡其小兔,approved,manual,https://detail.1688.com/offer/653111310761.html,653111310761,653111310761,4881499410753,卡其,"卡其,均码",2026-08-08T18:11:58Z,Y,,N,N,N,N,N,Y,31,,
ok_skip,approved_complete,6395216617,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XS XR SE3 X 保護殼 軟殼 蘋果,56546294316,7 / 8 / SE2 / SE3,approved,ai_reviewed,https://detail.1688.com/offer/635785842630.html,635785842630,635785842630,4547846204979,古董白俄罗斯方块,"古董白俄罗斯方块,7/8/se2020",2026-08-11T14:33:01Z,Y,,N,N,N,N,N,Y,5,1,
ok_skip,approved_complete,6395216617,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XS XR SE3 X 保護殼 軟殼 蘋果,56546294310,7Plus / 8Plus,approved,ai_reviewed,https://detail.1688.com/offer/635785842630.html,635785842630,635785842630,4547846204980,古董白俄罗斯方块,"古董白俄罗斯方块,7p/8plus",2026-08-10T14:25:10Z,Y,,N,N,N,N,N,Y,20,0,
ok_skip,approved_complete,6395216617,隔日到貨🔥 iPhone 手機殼 17 16 15 14 13 12 11 XS XR SE3 X 保護殼 軟殼 蘋果,56546294321,X / XS,approved,ai_reviewed,https://detail.1688.com/offer/635785842630.html,635785842630,635785842630,4547846204981,古董白俄罗斯方块,"古董白俄罗斯方块,x/xs",2026-08-11T14:02:54Z,Y,,N,N,N,N,N,Y,6,0,
